id,zip,country,lat,lon,date,temp,humidity,precipitation
1,10010,XX,42.9731,14.5021,2021-01-01,6.38,8.44,0.87
2,10010,XX,42.9731,14.5021,2021-01-02,7.96,10.28,1.21
3,10010,XX,42.9731,14.5021,2021-01-03,7.94,11.05,2.62
4,10010,XX,42.9731,14.5021,2021-01-04,6.28,9.09,0.0
5,10010,XX,42.9731,14.5021,2021-01-05,5.15,7.01,2.24
6,10010,XX,42.9731,14.5021,2021-01-06,5.67,7.37,0.56
7,10010,XX,42.9731,14.5021,2021-01-07,4.83,6.7,0.0
8,10010,XX,42.9731,14.5021,2021-01-08,2.69,4.01,5.91
9,10010,XX,42.9731,14.5021,2021-01-09,3.29,4.03,5.15
10,10010,XX,42.9731,14.5021,2021-01-10,3.12,3.7,4.89
11,10010,XX,42.9731,14.5021,2021-01-11,2.21,3.09,1.36
12,10010,XX,42.9731,14.5021,2021-01-12,2.5,4.33,0.0
13,10010,XX,42.9731,14.5021,2021-01-13,3.31,7.09,0.0
14,10010,XX,42.9731,14.5021,2021-01-14,5.84,9.01,0.0
15,10010,XX,42.9731,14.5021,2021-01-15,4.38,6.54,0.0
16,10010,XX,42.9731,14.5021,2021-01-16,2.22,4.86,0.0
17,10010,XX,42.9731,14.5021,2021-01-17,2.85,5.1,1.05
18,10010,XX,42.9731,14.5021,2021-01-18,3.78,6.32,0.0
19,10010,XX,42.9731,14.5021,2021-01-19,5.26,10.04,0.0
20,10010,XX,42.9731,14.5021,2021-01-20,6.64,12.29,0.0
21,10010,XX,42.9731,14.5021,2021-01-21,9.0,12.0,0.0
22,10010,XX,42.9731,14.5021,2021-01-22,11.79,14.63,1.0
23,10010,XX,42.9731,14.5021,2021-01-23,10.64,12.14,0.37
24,10010,XX,42.9731,14.5021,2021-01-24,7.92,11.74,2.17
25,10010,XX,42.9731,14.5021,2021-01-25,5.08,7.36,4.11
26,10010,XX,42.9731,14.5021,2021-01-26,4.16,6.76,0.0
27,10010,XX,42.9731,14.5021,2021-01-27,3.65,6.98,0.0
28,10010,XX,42.9731,14.5021,2021-01-28,6.17,10.67,0.25
29,10010,XX,42.9731,14.5021,2021-01-29,8.68,13.68,0.0
30,10010,XX,42.9731,14.5021,2021-01-30,9.43,15.57,2.59
31,10010,XX,42.9731,14.5021,2021-01-31,8.26,10.89,6.1
32,10010,XX,42.9731,14.5021,2021-02-01,7.84,10.05,1.36
33,10010,XX,42.9731,14.5021,2021-02-02,7.61,9.47,0.0
34,10010,XX,42.9731,14.5021,2021-02-03,10.59,15.32,0.0
35,10010,XX,42.9731,14.5021,2021-02-04,11.48,14.97,0.0
36,10010,XX,42.9731,14.5021,2021-02-05,9.39,11.52,0.0
37,10010,XX,42.9731,14.5021,2021-02-06,8.71,10.46,0.0
38,10010,XX,42.9731,14.5021,2021-02-07,11.63,15.0,0.1
39,10010,XX,42.9731,14.5021,2021-02-08,9.98,12.43,0.0
40,10010,XX,42.9731,14.5021,2021-02-09,12.37,13.73,0.0
41,10010,XX,42.9731,14.5021,2021-02-10,12.36,16.36,0.73
42,10010,XX,42.9731,14.5021,2021-02-11,7.28,10.25,0.0
43,10010,XX,42.9731,14.5021,2021-02-12,2.86,4.59,1.81
44,10010,XX,42.9731,14.5021,2021-02-13,0.44,2.3,1.53
45,10010,XX,42.9731,14.5021,2021-02-14,0.91,2.56,0.6
46,10010,XX,42.9731,14.5021,2021-02-15,1.51,4.43,0.0
47,10010,XX,42.9731,14.5021,2021-02-16,4.94,9.3,0.0
48,10010,XX,42.9731,14.5021,2021-02-17,7.95,11.98,0.0
49,10010,XX,42.9731,14.5021,2021-02-18,8.61,12.94,0.0
50,10010,XX,42.9731,14.5021,2021-02-19,10.04,13.62,0.0
51,10010,XX,42.9731,14.5021,2021-02-20,11.26,14.7,0.0
52,10010,XX,42.9731,14.5021,2021-02-21,8.5,11.72,0.0
53,10010,XX,42.9731,14.5021,2021-02-22,8.91,12.15,0.0
54,10010,XX,42.9731,14.5021,2021-02-23,9.45,12.23,0.0
55,10010,XX,42.9731,14.5021,2021-02-24,10.98,15.63,0.0
56,10010,XX,42.9731,14.5021,2021-02-25,11.87,16.21,0.0
57,10010,XX,42.9731,14.5021,2021-02-26,11.56,15.98,0.0
58,10010,XX,42.9731,14.5021,2021-02-27,10.38,14.51,0.0
59,10010,XX,42.9731,14.5021,2021-02-28,6.99,11.13,0.0
60,10010,XX,42.9731,14.5021,2021-03-01,6.23,10.49,0.0
61,10010,XX,42.9731,14.5021,2021-03-02,7.73,12.02,0.0
62,10010,XX,42.9731,14.5021,2021-03-03,8.0,13.04,0.0
63,10010,XX,42.9731,14.5021,2021-03-04,10.68,16.07,0.0
64,10010,XX,42.9731,14.5021,2021-03-05,11.14,14.47,0.0
65,10010,XX,42.9731,14.5021,2021-03-06,5.55,9.16,3.4
66,10010,XX,42.9731,14.5021,2021-03-07,4.98,9.18,0.0
67,10010,XX,42.9731,14.5021,2021-03-08,6.14,8.62,0.12
68,10010,XX,42.9731,14.5021,2021-03-09,6.45,7.54,9.17
69,10010,XX,42.9731,14.5021,2021-03-10,6.15,9.19,0.0
70,10010,XX,42.9731,14.5021,2021-03-11,8.41,14.47,0.0
71,10010,XX,42.9731,14.5021,2021-03-12,12.77,14.99,0.0
72,10010,XX,42.9731,14.5021,2021-03-13,12.98,17.14,0.0
73,10010,XX,42.9731,14.5021,2021-03-14,9.07,13.55,2.78
74,10010,XX,42.9731,14.5021,2021-03-15,7.25,11.04,0.0
75,10010,XX,42.9731,14.5021,2021-03-16,7.18,10.84,0.0
76,10010,XX,42.9731,14.5021,2021-03-17,6.48,11.23,0.0
77,10010,XX,42.9731,14.5021,2021-03-18,3.95,7.21,3.99
78,10010,XX,42.9731,14.5021,2021-03-19,4.09,8.12,0.0
79,10010,XX,42.9731,14.5021,2021-03-20,4.96,8.74,0.0
80,10010,XX,42.9731,14.5021,2021-03-21,4.11,6.42,2.75
81,10010,XX,42.9731,14.5021,2021-03-22,7.08,9.28,0.92
82,10010,XX,42.9731,14.5021,2021-03-23,5.82,8.86,0.0
83,10010,XX,42.9731,14.5021,2021-03-24,7.1,12.19,0.0
84,10010,XX,42.9731,14.5021,2021-03-25,9.81,15.82,0.0
85,10010,XX,42.9731,14.5021,2021-03-26,11.65,15.53,0.0
86,10010,XX,42.9731,14.5021,2021-03-27,12.92,16.33,0.0
87,10010,XX,42.9731,14.5021,2021-03-28,13.22,17.19,0.0
88,10010,XX,42.9731,14.5021,2021-03-29,12.64,17.07,0.0
89,10010,XX,42.9731,14.5021,2021-03-30,12.98,17.69,0.0
90,10010,XX,42.9731,14.5021,2021-03-31,13.72,18.93,0.0
91,10010,XX,42.9731,14.5021,2021-04-01,15.82,21.71,0.0
92,10010,XX,42.9731,14.5021,2021-04-02,18.79,23.15,0.0
93,10010,XX,42.9731,14.5021,2021-04-03,12.22,17.97,0.8
94,10010,XX,42.9731,14.5021,2021-04-04,7.32,11.23,0.0
95,10010,XX,42.9731,14.5021,2021-04-05,7.88,13.56,0.0
96,10010,XX,42.9731,14.5021,2021-04-06,8.02,13.72,4.25
97,10010,XX,42.9731,14.5021,2021-04-07,4.19,7.77,0.0
98,10010,XX,42.9731,14.5021,2021-04-08,7.05,13.26,0.0
99,10010,XX,42.9731,14.5021,2021-04-09,10.28,15.88,0.0
100,10010,XX,42.9731,14.5021,2021-04-10,10.94,16.33,2.61
101,10010,XX,42.9731,14.5021,2021-04-11,12.07,14.88,8.81
102,10010,XX,42.9731,14.5021,2021-04-12,12.95,15.71,4.29
103,10010,XX,42.9731,14.5021,2021-04-13,7.67,10.02,0.0
104,10010,XX,42.9731,14.5021,2021-04-14,7.42,10.44,0.0
105,10010,XX,42.9731,14.5021,2021-04-15,7.19,11.07,0.0
106,10010,XX,42.9731,14.5021,2021-04-16,7.09,11.46,0.0
107,10010,XX,42.9731,14.5021,2021-04-17,7.57,11.47,0.0
108,10010,XX,42.9731,14.5021,2021-04-18,8.82,11.81,0.0
109,10010,XX,42.9731,14.5021,2021-04-19,8.87,12.24,0.0
110,10010,XX,42.9731,14.5021,2021-04-20,10.64,15.8,0.0
111,10010,XX,42.9731,14.5021,2021-04-21,12.35,17.23,0.12
112,10010,XX,42.9731,14.5021,2021-04-22,11.39,14.0,0.0
113,10010,XX,42.9731,14.5021,2021-04-23,11.6,15.55,0.0
114,10010,XX,42.9731,14.5021,2021-04-24,12.18,17.45,0.0
115,10010,XX,42.9731,14.5021,2021-04-25,12.2,18.94,0.0
116,10010,XX,42.9731,14.5021,2021-04-26,14.45,18.24,7.18
117,10010,XX,42.9731,14.5021,2021-04-27,11.39,12.29,5.13
118,10010,XX,42.9731,14.5021,2021-04-28,11.84,13.18,0.54
119,10010,XX,42.9731,14.5021,2021-04-29,15.54,19.36,0.0
120,10010,XX,42.9731,14.5021,2021-04-30,17.22,22.11,0.0
121,10010,XX,42.9731,14.5021,2021-05-01,16.87,19.19,2.43
122,10010,XX,42.9731,14.5021,2021-05-02,15.89,20.39,0.0
123,10010,XX,42.9731,14.5021,2021-05-03,14.36,18.08,0.0
124,10010,XX,42.9731,14.5021,2021-05-04,14.73,20.18,0.0
125,10010,XX,42.9731,14.5021,2021-05-05,16.64,20.65,0.0
126,10010,XX,42.9731,14.5021,2021-05-06,18.74,23.22,0.0
127,10010,XX,42.9731,14.5021,2021-05-07,18.16,21.91,0.0
128,10010,XX,42.9731,14.5021,2021-05-08,14.41,17.87,0.0
129,10010,XX,42.9731,14.5021,2021-05-09,16.2,22.22,0.0
130,10010,XX,42.9731,14.5021,2021-05-10,18.98,24.24,0.0
131,10010,XX,42.9731,14.5021,2021-05-11,19.05,24.34,1.36
132,10010,XX,42.9731,14.5021,2021-05-12,16.91,20.44,0.0
133,10010,XX,42.9731,14.5021,2021-05-13,16.65,20.76,1.54
134,10010,XX,42.9731,14.5021,2021-05-14,15.58,20.8,14.2
135,10010,XX,42.9731,14.5021,2021-05-15,15.25,19.87,0.0
136,10010,XX,42.9731,14.5021,2021-05-16,15.46,17.69,17.42
137,10010,XX,42.9731,14.5021,2021-05-17,17.77,21.99,0.0
138,10010,XX,42.9731,14.5021,2021-05-18,18.11,23.37,0.0
139,10010,XX,42.9731,14.5021,2021-05-19,13.16,16.51,3.4
140,10010,XX,42.9731,14.5021,2021-05-20,13.88,19.36,0.0
141,10010,XX,42.9731,14.5021,2021-05-21,16.84,24.02,0.0
142,10010,XX,42.9731,14.5021,2021-05-22,17.48,20.68,0.13
143,10010,XX,42.9731,14.5021,2021-05-23,19.09,24.09,1.11
144,10010,XX,42.9731,14.5021,2021-05-24,19.1,21.99,0.6
145,10010,XX,42.9731,14.5021,2021-05-25,17.98,23.95,0.0
146,10010,XX,42.9731,14.5021,2021-05-26,15.96,21.6,0.0
147,10010,XX,42.9731,14.5021,2021-05-27,18.49,23.4,0.0
148,10010,XX,42.9731,14.5021,2021-05-28,17.29,21.31,0.0
149,10010,XX,42.9731,14.5021,2021-05-29,18.51,24.26,0.65
150,10010,XX,42.9731,14.5021,2021-05-30,15.34,19.36,0.0
151,10010,XX,42.9731,14.5021,2021-05-31,15.19,19.32,0.0
152,10010,XX,42.9731,14.5021,2021-06-01,16.45,22.87,0.0
153,10010,XX,42.9731,14.5021,2021-06-02,19.62,26.09,0.0
154,10010,XX,42.9731,14.5021,2021-06-03,20.15,25.66,0.0
155,10010,XX,42.9731,14.5021,2021-06-04,21.88,27.84,0.0
156,10010,XX,42.9731,14.5021,2021-06-05,23.23,27.86,0.13
157,10010,XX,42.9731,14.5021,2021-06-06,21.78,26.09,0.73
158,10010,XX,42.9731,14.5021,2021-06-07,20.2,23.96,0.9
159,10010,XX,42.9731,14.5021,2021-06-08,19.27,22.33,2.87
160,10010,XX,42.9731,14.5021,2021-06-09,21.75,25.69,0.0
161,10010,XX,42.9731,14.5021,2021-06-10,21.33,25.54,0.0
162,10010,XX,42.9731,14.5021,2021-06-11,21.14,25.57,0.0
163,10010,XX,42.9731,14.5021,2021-06-12,21.7,26.4,0.0
164,10010,XX,42.9731,14.5021,2021-06-13,23.73,28.78,0.0
165,10010,XX,42.9731,14.5021,2021-06-14,21.5,26.0,0.0
166,10010,XX,42.9731,14.5021,2021-06-15,20.8,25.96,0.0
167,10010,XX,42.9731,14.5021,2021-06-16,21.89,28.13,0.0
168,10010,XX,42.9731,14.5021,2021-06-17,24.45,30.75,0.0
169,10010,XX,42.9731,14.5021,2021-06-18,25.58,30.79,1.22
170,10010,XX,42.9731,14.5021,2021-06-19,26.48,31.0,0.0
171,10010,XX,42.9731,14.5021,2021-06-20,28.15,33.77,0.46
172,10010,XX,42.9731,14.5021,2021-06-21,28.53,33.66,0.0
173,10010,XX,42.9731,14.5021,2021-06-22,26.77,31.44,0.0
174,10010,XX,42.9731,14.5021,2021-06-23,25.44,29.31,0.0
175,10010,XX,42.9731,14.5021,2021-06-24,27.95,31.8,0.0
176,10010,XX,42.9731,14.5021,2021-06-25,25.16,29.94,0.0
177,10010,XX,42.9731,14.5021,2021-06-26,23.82,28.53,0.0
178,10010,XX,42.9731,14.5021,2021-06-27,24.07,29.45,0.0
179,10010,XX,42.9731,14.5021,2021-06-28,25.76,31.73,0.0
180,10010,XX,42.9731,14.5021,2021-06-29,27.83,34.03,0.97
181,10010,XX,42.9731,14.5021,2021-06-30,27.59,34.16,0.0
182,10010,XX,42.9731,14.5021,2021-07-01,24.76,29.72,0.0
183,10010,XX,42.9731,14.5021,2021-07-02,24.21,28.07,0.27
184,10010,XX,42.9731,14.5021,2021-07-03,24.62,30.28,0.0
185,10010,XX,42.9731,14.5021,2021-07-04,25.39,29.48,0.0
186,10010,XX,42.9731,14.5021,2021-07-05,23.27,26.84,0.0
187,10010,XX,42.9731,14.5021,2021-07-06,25.22,30.93,0.0
188,10010,XX,42.9731,14.5021,2021-07-07,28.26,33.74,0.0
189,10010,XX,42.9731,14.5021,2021-07-08,29.45,34.41,0.64
190,10010,XX,42.9731,14.5021,2021-07-09,24.63,29.15,0.0
191,10010,XX,42.9731,14.5021,2021-07-10,23.91,28.65,0.0
192,10010,XX,42.9731,14.5021,2021-07-11,24.96,30.44,0.0
193,10010,XX,42.9731,14.5021,2021-07-12,26.0,31.53,0.0
194,10010,XX,42.9731,14.5021,2021-07-13,27.43,32.45,0.13
195,10010,XX,42.9731,14.5021,2021-07-14,24.16,28.68,0.0
196,10010,XX,42.9731,14.5021,2021-07-15,23.55,28.06,0.0
197,10010,XX,42.9731,14.5021,2021-07-16,21.75,23.92,1.32
198,10010,XX,42.9731,14.5021,2021-07-17,21.86,24.91,10.26
199,10010,XX,42.9731,14.5021,2021-07-18,24.06,26.2,0.0
200,10010,XX,42.9731,14.5021,2021-07-19,23.51,27.05,0.0
201,10010,XX,42.9731,14.5021,2021-07-20,24.26,29.1,0.0
202,10010,XX,42.9731,14.5021,2021-07-21,26.3,31.79,0.0
203,10010,XX,42.9731,14.5021,2021-07-22,26.27,31.84,0.0
204,10010,XX,42.9731,14.5021,2021-07-23,24.73,29.92,0.0
205,10010,XX,42.9731,14.5021,2021-07-24,28.93,36.8,3.17
206,10010,XX,42.9731,14.5021,2021-07-25,29.91,37.52,0.36
207,10010,XX,42.9731,14.5021,2021-07-26,27.82,33.31,2.56
208,10010,XX,42.9731,14.5021,2021-07-27,28.78,34.99,0.32
209,10010,XX,42.9731,14.5021,2021-07-28,27.78,34.78,0.0
210,10010,XX,42.9731,14.5021,2021-07-29,27.31,32.08,0.0
211,10010,XX,42.9731,14.5021,2021-07-30,28.15,33.7,0.0
212,10010,XX,42.9731,14.5021,2021-07-31,28.74,34.07,0.0
213,10010,XX,42.9731,14.5021,2021-08-01,28.63,34.62,0.0
214,10010,XX,42.9731,14.5021,2021-08-02,25.49,29.68,0.0
215,10010,XX,42.9731,14.5021,2021-08-03,25.42,30.16,0.0
216,10010,XX,42.9731,14.5021,2021-08-04,24.95,30.73,0.0
217,10010,XX,42.9731,14.5021,2021-08-05,26.54,31.09,0.0
218,10010,XX,42.9731,14.5021,2021-08-06,25.77,30.0,0.0
219,10010,XX,42.9731,14.5021,2021-08-07,26.06,31.66,0.0
220,10010,XX,42.9731,14.5021,2021-08-08,28.68,34.13,0.0
221,10010,XX,42.9731,14.5021,2021-08-09,27.79,32.65,0.28
222,10010,XX,42.9731,14.5021,2021-08-10,27.72,31.56,0.0
223,10010,XX,42.9731,14.5021,2021-08-11,27.02,30.98,0.0
224,10010,XX,42.9731,14.5021,2021-08-12,27.68,32.93,0.0
225,10010,XX,42.9731,14.5021,2021-08-13,27.42,32.34,0.0
226,10010,XX,42.9731,14.5021,2021-08-14,28.28,33.62,0.0
227,10010,XX,42.9731,14.5021,2021-08-15,29.83,35.34,0.0
228,10010,XX,42.9731,14.5021,2021-08-16,30.75,37.33,0.0
229,10010,XX,42.9731,14.5021,2021-08-17,24.5,27.86,0.0
230,10010,XX,42.9731,14.5021,2021-08-18,22.7,26.04,0.0
231,10010,XX,42.9731,14.5021,2021-08-19,23.05,27.87,0.0
232,10010,XX,42.9731,14.5021,2021-08-20,23.62,28.43,0.0
233,10010,XX,42.9731,14.5021,2021-08-21,24.45,29.18,0.0
234,10010,XX,42.9731,14.5021,2021-08-22,26.73,32.91,0.0
235,10010,XX,42.9731,14.5021,2021-08-23,26.02,31.82,9.76
236,10010,XX,42.9731,14.5021,2021-08-24,22.6,25.06,7.64
237,10010,XX,42.9731,14.5021,2021-08-25,21.05,24.4,0.0
238,10010,XX,42.9731,14.5021,2021-08-26,21.71,26.52,0.0
239,10010,XX,42.9731,14.5021,2021-08-27,21.31,25.14,0.23
240,10010,XX,42.9731,14.5021,2021-08-28,17.64,19.35,4.38
241,10010,XX,42.9731,14.5021,2021-08-29,18.12,21.91,0.0
242,10010,XX,42.9731,14.5021,2021-08-30,20.12,26.88,0.0
243,10010,XX,42.9731,14.5021,2021-08-31,21.37,25.6,0.92
244,10010,XX,42.9731,14.5021,2021-09-01,20.1,24.01,0.0
245,10010,XX,42.9731,14.5021,2021-09-02,20.75,24.94,0.0
246,10010,XX,42.9731,14.5021,2021-09-03,20.2,24.52,0.0
247,10010,XX,42.9731,14.5021,2021-09-04,20.43,24.37,0.37
248,10010,XX,42.9731,14.5021,2021-09-05,21.25,24.76,0.0
249,10010,XX,42.9731,14.5021,2021-09-06,21.7,25.49,0.0
250,10010,XX,42.9731,14.5021,2021-09-07,21.16,25.12,0.0
251,10010,XX,42.9731,14.5021,2021-09-08,21.0,25.11,0.0
252,10010,XX,42.9731,14.5021,2021-09-09,20.7,25.17,0.0
253,10010,XX,42.9731,14.5021,2021-09-10,21.34,25.71,0.24
254,10010,XX,42.9731,14.5021,2021-09-11,21.54,25.59,0.0
255,10010,XX,42.9731,14.5021,2021-09-12,21.2,25.86,0.0
256,10010,XX,42.9731,14.5021,2021-09-13,21.91,27.31,0.0
257,10010,XX,42.9731,14.5021,2021-09-14,23.71,28.99,0.0
258,10010,XX,42.9731,14.5021,2021-09-15,23.99,29.56,1.62
259,10010,XX,42.9731,14.5021,2021-09-16,23.69,25.75,1.41
260,10010,XX,42.9731,14.5021,2021-09-17,23.25,26.72,0.0
261,10010,XX,42.9731,14.5021,2021-09-18,22.39,26.27,0.0
262,10010,XX,42.9731,14.5021,2021-09-19,22.54,27.84,0.82
263,10010,XX,42.9731,14.5021,2021-09-20,20.04,23.61,0.0
264,10010,XX,42.9731,14.5021,2021-09-21,18.0,20.99,0.0
265,10010,XX,42.9731,14.5021,2021-09-22,17.25,20.99,0.0
266,10010,XX,42.9731,14.5021,2021-09-23,17.93,21.68,0.0
267,10010,XX,42.9731,14.5021,2021-09-24,19.75,25.53,0.0
268,10010,XX,42.9731,14.5021,2021-09-25,21.48,25.64,0.0
269,10010,XX,42.9731,14.5021,2021-09-26,22.98,27.97,15.04
270,10010,XX,42.9731,14.5021,2021-09-27,19.62,21.39,0.0
271,10010,XX,42.9731,14.5021,2021-09-28,20.02,22.94,0.0
272,10010,XX,42.9731,14.5021,2021-09-29,20.38,24.52,0.0
273,10010,XX,42.9731,14.5021,2021-09-30,19.39,23.12,0.0
274,10010,XX,42.9731,14.5021,2021-10-01,17.16,20.72,0.0
275,10010,XX,42.9731,14.5021,2021-10-02,17.73,22.4,0.0
276,10010,XX,42.9731,14.5021,2021-10-03,20.12,24.79,0.0
277,10010,XX,42.9731,14.5021,2021-10-04,21.48,25.87,3.0
278,10010,XX,42.9731,14.5021,2021-10-05,21.43,24.67,0.99
279,10010,XX,42.9731,14.5021,2021-10-06,17.18,20.5,3.46
280,10010,XX,42.9731,14.5021,2021-10-07,15.13,16.36,10.72
281,10010,XX,42.9731,14.5021,2021-10-08,15.91,16.85,1.96
282,10010,XX,42.9731,14.5021,2021-10-09,14.12,16.76,1.79
283,10010,XX,42.9731,14.5021,2021-10-10,11.21,12.34,8.58
284,10010,XX,42.9731,14.5021,2021-10-11,11.97,13.61,3.29
285,10010,XX,42.9731,14.5021,2021-10-12,13.47,16.49,0.0
286,10010,XX,42.9731,14.5021,2021-10-13,13.18,17.08,0.0
287,10010,XX,42.9731,14.5021,2021-10-14,12.27,14.29,0.0
288,10010,XX,42.9731,14.5021,2021-10-15,13.31,15.18,0.0
289,10010,XX,42.9731,14.5021,2021-10-16,13.38,16.48,0.0
290,10010,XX,42.9731,14.5021,2021-10-17,13.39,16.19,0.0
291,10010,XX,42.9731,14.5021,2021-10-18,13.4,17.24,0.0
292,10010,XX,42.9731,14.5021,2021-10-19,13.64,18.21,0.0
293,10010,XX,42.9731,14.5021,2021-10-20,15.71,19.83,0.0
294,10010,XX,42.9731,14.5021,2021-10-21,17.09,20.65,1.01
295,10010,XX,42.9731,14.5021,2021-10-22,15.7,16.86,13.67
296,10010,XX,42.9731,14.5021,2021-10-23,14.83,17.06,0.0
297,10010,XX,42.9731,14.5021,2021-10-24,12.64,16.39,0.0
298,10010,XX,42.9731,14.5021,2021-10-25,11.82,14.98,0.0
299,10010,XX,42.9731,14.5021,2021-10-26,12.29,13.6,4.65
300,10010,XX,42.9731,14.5021,2021-10-27,13.14,15.98,0.0
301,10010,XX,42.9731,14.5021,2021-10-28,12.43,15.83,0.0
302,10010,XX,42.9731,14.5021,2021-10-29,12.02,15.43,0.0
303,10010,XX,42.9731,14.5021,2021-10-30,12.75,16.84,0.0
304,10010,XX,42.9731,14.5021,2021-10-31,13.39,16.23,0.0
305,10010,XX,42.9731,14.5021,2021-11-01,14.77,16.8,2.73
306,10010,XX,42.9731,14.5021,2021-11-02,15.74,19.29,0.0
307,10010,XX,42.9731,14.5021,2021-11-03,14.29,15.59,4.04
308,10010,XX,42.9731,14.5021,2021-11-04,15.14,18.54,0.0
309,10010,XX,42.9731,14.5021,2021-11-05,12.36,14.26,0.0
310,10010,XX,42.9731,14.5021,2021-11-06,12.46,14.56,6.1
311,10010,XX,42.9731,14.5021,2021-11-07,10.73,11.16,1.43
312,10010,XX,42.9731,14.5021,2021-11-08,11.91,12.74,7.72
313,10010,XX,42.9731,14.5021,2021-11-09,11.11,11.8,0.12
314,10010,XX,42.9731,14.5021,2021-11-10,12.68,13.84,0.0
315,10010,XX,42.9731,14.5021,2021-11-11,12.46,13.48,0.23
316,10010,XX,42.9731,14.5021,2021-11-12,13.61,15.49,0.0
317,10010,XX,42.9731,14.5021,2021-11-13,13.04,15.79,0.0
318,10010,XX,42.9731,14.5021,2021-11-14,13.23,16.3,0.0
319,10010,XX,42.9731,14.5021,2021-11-15,14.17,16.13,0.65
320,10010,XX,42.9731,14.5021,2021-11-16,11.7,12.96,23.14
321,10010,XX,42.9731,14.5021,2021-11-17,11.41,12.81,0.0
322,10010,XX,42.9731,14.5021,2021-11-18,12.14,12.97,1.0
323,10010,XX,42.9731,14.5021,2021-11-19,11.07,13.3,0.0
324,10010,XX,42.9731,14.5021,2021-11-20,10.04,12.09,0.0
325,10010,XX,42.9731,14.5021,2021-11-21,9.95,12.31,0.0
326,10010,XX,42.9731,14.5021,2021-11-22,10.64,11.89,3.35
327,10010,XX,42.9731,14.5021,2021-11-23,11.37,13.2,2.99
328,10010,XX,42.9731,14.5021,2021-11-24,9.32,10.21,0.0
329,10010,XX,42.9731,14.5021,2021-11-25,9.79,11.4,4.27
330,10010,XX,42.9731,14.5021,2021-11-26,9.23,11.86,1.71
331,10010,XX,42.9731,14.5021,2021-11-27,10.97,14.47,0.75
332,10010,XX,42.9731,14.5021,2021-11-28,7.97,12.47,4.1
333,10010,XX,42.9731,14.5021,2021-11-29,4.82,6.85,3.43
334,10010,XX,42.9731,14.5021,2021-11-30,6.28,9.41,0.1
335,10010,XX,42.9731,14.5021,2021-12-01,10.07,14.45,0.0
336,10010,XX,42.9731,14.5021,2021-12-02,9.73,13.29,5.07
337,10010,XX,42.9731,14.5021,2021-12-03,7.58,9.68,0.46
338,10010,XX,42.9731,14.5021,2021-12-04,7.88,12.28,0.53
339,10010,XX,42.9731,14.5021,2021-12-05,8.91,13.41,1.37
340,10010,XX,42.9731,14.5021,2021-12-06,5.5,7.02,0.0
341,10010,XX,42.9731,14.5021,2021-12-07,5.42,8.1,0.0
342,10010,XX,42.9731,14.5021,2021-12-08,6.43,10.46,0.53
343,10010,XX,42.9731,14.5021,2021-12-09,6.16,8.04,0.97
344,10010,XX,42.9731,14.5021,2021-12-10,6.38,9.48,4.55
345,10010,XX,42.9731,14.5021,2021-12-11,7.44,8.84,26.71
346,10010,XX,42.9731,14.5021,2021-12-12,6.24,9.05,0.0
347,10010,XX,42.9731,14.5021,2021-12-13,7.08,10.49,0.0
348,10010,XX,42.9731,14.5021,2021-12-14,6.95,9.77,0.0
349,10010,XX,42.9731,14.5021,2021-12-15,7.14,10.2,0.0
350,10010,XX,42.9731,14.5021,2021-12-16,8.0,9.24,0.0
351,10010,XX,42.9731,14.5021,2021-12-17,7.79,10.43,0.0
352,10010,XX,42.9731,14.5021,2021-12-18,6.79,10.35,0.0
353,10010,XX,42.9731,14.5021,2021-12-19,5.52,8.89,0.0
354,10010,XX,42.9731,14.5021,2021-12-20,7.46,11.11,0.0
355,10010,XX,42.9731,14.5021,2021-12-21,7.9,9.75,0.0
356,10010,XX,42.9731,14.5021,2021-12-22,6.28,7.86,0.0
357,10010,XX,42.9731,14.5021,2021-12-23,5.38,9.36,0.0
358,10010,XX,42.9731,14.5021,2021-12-24,10.62,14.67,0.0
359,10010,XX,42.9731,14.5021,2021-12-25,10.09,14.69,0.0
360,10010,XX,42.9731,14.5021,2021-12-26,6.79,8.37,2.92
361,10010,XX,42.9731,14.5021,2021-12-27,7.82,9.21,0.0
362,10010,XX,42.9731,14.5021,2021-12-28,9.2,10.81,0.15
363,10010,XX,42.9731,14.5021,2021-12-29,8.7,10.48,0.0
364,10010,XX,42.9731,14.5021,2021-12-30,6.36,7.24,0.0
365,10010,XX,42.9731,14.5021,2021-12-31,8.12,12.51,0.0
366,10010,XX,42.9731,14.5021,2022-01-01,9.11,12.94,0.0
367,10010,XX,42.9731,14.5021,2022-01-02,6.98,10.48,0.0
368,10010,XX,42.9731,14.5021,2022-01-03,10.56,14.88,0.0
369,10010,XX,42.9731,14.5021,2022-01-04,11.3,16.38,0.0
370,10010,XX,42.9731,14.5021,2022-01-05,12.75,16.02,0.13
371,10010,XX,42.9731,14.5021,2022-01-06,6.99,8.25,0.0
372,10010,XX,42.9731,14.5021,2022-01-07,5.2,7.39,0.0
373,10010,XX,42.9731,14.5021,2022-01-08,3.46,6.13,0.0
374,10010,XX,42.9731,14.5021,2022-01-09,2.08,3.8,8.87
375,10010,XX,42.9731,14.5021,2022-01-10,5.02,8.3,0.38
376,10010,XX,42.9731,14.5021,2022-01-11,6.53,8.23,0.0
377,10010,XX,42.9731,14.5021,2022-01-12,5.9,7.71,0.57
